Frequency,Returnloss,Returnphase,Transmissionloss,Transmissionphase,Rs,Xs,|Z|,Magnitude,SWR,C,,,Xc-calc,,,,,,
124576008,0.469208211,58.06451613,0,0,5.719195121,89.80449891,89.98642797,1.055505281,37.03260741,14.23337371,,1.953298094,1.39E-18,,,,,,
124803154,0.469208211,57.88856305,0,0,5.750884993,90.12882588,90.31211399,1.055505281,37.03260741,14.15634317,,1.954863713,1.39E-18,,,,,,
125030300,0.410557185,57.71260997,0,0,5.063137881,90.52121411,90.66270219,1.048402045,42.32056851,14.069372,,1.95675037,1.38E-18,,,,,,
125257446,0.410557185,57.36070381,0,0,5.119958343,91.18010988,91.32374506,1.048402045,42.32056851,13.94237286,,1.959900111,1.38E-18,,,,,,
125484592,0.410557185,57.18475073,0,0,5.148764103,91.51231873,91.65704692,1.048402045,42.32056851,13.86661296,,1.96147956,1.38E-18,,,,,,
125711738,0.410557185,57.00879765,0,0,5.177837872,91.84639088,91.99222533,1.048402045,42.32056851,13.79121187,,1.963062095,1.38E-18,,,,,,
125938884,0.410557185,56.83284457,0,0,5.207182956,92.18234359,92.32929775,1.048402045,42.32056851,13.7161672,,1.964647745,1.37E-18,,,,,,
126166030,0.410557185,56.6568915,0,0,5.236802711,92.52019433,92.66828185,1.048402045,42.32056851,13.6414766,,1.966236536,1.37E-18,,,,,,
126393176,0.410557185,56.48093842,0,0,5.266700545,92.85996079,93.00919553,1.048402045,42.32056851,13.56713772,,1.967828496,1.37E-18,,,,,,
126620322,0.410557185,56.30498534,0,0,5.296879921,93.20166087,93.35205689,1.048402045,42.32056851,13.49314822,,1.969423652,1.37E-18,,,,,,
126847468,0.410557185,56.12903226,0,0,5.327344354,93.54531268,93.69688428,1.048402045,42.32056851,13.41950581,,1.971022031,1.36E-18,,,,,,
127074614,0.410557185,55.95307918,0,0,5.358097414,93.89093459,94.04369626,1.048402045,42.32056851,13.34620818,,1.972623662,1.36E-18,,,,,,
127301760,0.410557185,55.7771261,0,0,5.38914273,94.23854517,94.39251165,1.048402045,42.32056851,13.27325309,,1.974228573,1.36E-18,,,,,,
127528906,0.410557185,55.42521994,0,0,5.45212492,94.9398078,95.096229,1.048402045,42.32056851,13.15174483,,1.977448348,1.36E-18,,,,,,
127756052,0.351906158,55.24926686,0,0,4.703401015,95.35907496,95.47499756,1.041346611,49.37155837,13.07063973,,1.97936203,1.35E-18,,,,,,
127983198,0.351906158,55.07331378,0,0,4.731080824,95.71546285,95.83231686,1.041346611,49.37155837,12.99886084,,1.980982104,1.35E-18,,,,,,
128210344,0.351906158,54.8973607,0,0,4.759028004,96.07394393,96.19174107,1.041346611,49.37155837,12.92741442,,1.982605619,1.35E-18,,,,,,
128437490,0.351906158,54.72140762,0,0,4.787245986,96.43453836,96.55329054,1.041346611,49.37155837,12.8562983,,1.984232606,1.35E-18,,,,,,
128664636,0.351906158,54.54545455,0,0,4.815738252,96.79726656,96.91698586,1.041346611,49.37155837,12.78551032,,1.985863094,1.34E-18,,,,,,
128891782,0.351906158,54.36950147,0,0,4.844508343,97.16214918,97.2828479,1.041346611,49.37155837,12.71504834,,1.987497113,1.34E-18,,,,,,
129118928,0.351906158,54.01759531,0,0,4.902896446,97.89846176,98.02115694,1.041346611,49.37155837,12.59721601,,1.990775868,1.34E-18,,,,,,
129346074,0.351906158,53.84164223,0,0,4.932521829,98.2699344,98.39364704,1.041346611,49.37155837,12.52755848,,1.992420666,1.34E-18,,,,,,
129573220,0.351906158,53.66568915,0,0,4.962439782,98.64364687,98.76839006,1.041346611,49.37155837,12.45821969,,1.99406912,1.34E-18,,,,,,
129800366,0.351906158,53.48973607,0,0,4.992654143,99.0196212,99.14540826,1.041346611,49.37155837,12.38919757,,1.995721261,1.33E-18,,,,,,
130027512,0.293255132,53.31378299,0,0,4.188228455,99.45972546,99.54786912,1.034338658,59.24339427,12.31282898,,1.997647256,1.33E-18,,,,,,
130254658,0.293255132,53.13782991,0,0,4.213940827,99.84090875,99.92979714,1.034338658,59.24339427,12.24442987,,1.999308525,1.33E-18,,,,,,
130481804,0.293255132,52.96187683,0,0,4.239910621,100.22443,100.3140728,1.034338658,59.24339427,12.17634119,,2.000973595,1.33E-18,,,,,,
130708950,0.293255132,52.78592375,0,0,4.26614126,100.6103126,100.7007197,1.034338658,59.24339427,12.10856095,,2.002642498,1.32E-18,,,,,,
130936096,0.293255132,52.4340176,0,0,4.319399069,101.3892566,101.4812227,1.034338658,59.24339427,11.99469004,,2.005991939,1.32E-18,,,,,,
131163242,0.293255132,52.25806452,0,0,4.34643338,101.7823664,101.8751275,1.034338658,59.24339427,11.92767149,,2.007672544,1.32E-18,,,,,,
131390388,0.293255132,52.08211144,0,0,4.373742823,102.1779342,102.2715007,1.034338658,59.24339427,11.86095459,,2.009357118,1.32E-18,,,,,,
131617534,0.293255132,51.90615836,0,0,4.401331123,102.5759848,102.6703675,1.034338658,59.24339427,11.79453739,,2.011045695,1.31E-18,,,,,,
131844680,0.293255132,51.73020528,0,0,4.429202066,102.9765436,103.0717534,1.034338658,59.24339427,11.72841799,,2.01273831,1.31E-18,,,,,,
132071826,0.293255132,51.5542522,0,0,4.457359504,103.3796362,103.4756842,1.034338658,59.24339427,11.66259447,,2.014434999,1.31E-18,,,,,,
132298972,0.234604106,51.20234604,0,0,3.613375342,104.2507293,104.3133311,1.027377867,74.05171074,11.54528836,,2.018079102,1.31E-18,,,,,,
132526118,0.234604106,51.02639296,0,0,3.636631906,104.662176,104.7253368,1.027377867,74.05171074,11.48019117,,2.01978976,1.31E-18,,,,,,
132753264,0.234604106,50.85043988,0,0,3.660130945,105.0762708,105.1399983,1.027377867,74.05171074,11.41538327,,2.021504651,1.30E-18,,,,,,
132980410,0.234604106,50.6744868,0,0,3.683875824,105.4930413,105.5573432,1.027377867,74.05171074,11.35086283,,2.023223813,1.30E-18,,,,,,
133207556,0.234604106,50.49853372,0,0,3.707869965,105.9125157,105.9773998,1.027377867,74.05171074,11.28662803,,2.024947284,1.30E-18,,,,,,
133434702,0.234604106,50.32258065,0,0,3.732116852,106.3347221,106.4001965,1.027377867,74.05171074,11.22267706,,2.0266751,1.30E-18,,,,,,
133661848,0.175953079,49.97067449,0,0,2.837154187,107.2353622,107.2728873,1.020463919,98.73298842,11.10950917,,2.030338023,1.29E-18,,,,,,
133888994,0.175953079,49.79472141,0,0,2.855940007,107.6664501,107.7043215,1.020463919,98.73298842,11.04625549,,2.032080394,1.29E-18,,,,,,
134116140,0.175953079,49.61876833,0,0,2.874926585,108.1003949,108.1386174,1.020463919,98.73298842,10.98327937,,2.03382728,1.29E-18,,,,,,
134343286,0.175953079,49.44281525,0,0,2.894116778,108.537227,108.5758055,1.020463919,98.73298842,10.92057908,,2.035578721,1.29E-18,,,,,,
134570432,0.175953079,49.26686217,0,0,2.913513496,108.9769774,109.015917,1.020463919,98.73298842,10.85815287,,2.037334758,1.29E-18,,,,,,
134797578,0.117302053,48.91495601,0,0,1.969205206,109.901882,109.9195225,1.013596501,148.0966691,10.7486306,,2.041005129,1.28E-18,,,,,,
135024724,0.117302053,48.73900293,0,0,1.982569787,110.3509758,110.3687838,1.013596501,148.0966691,10.68687871,,2.042776178,1.28E-18,,,,,,
135251870,0.117302053,48.56304985,0,0,1.996080315,110.8031221,110.8211,1.013596501,148.0966691,10.62539491,,2.044551998,1.28E-18,,,,,,
135479016,0.117302053,48.38709677,0,0,2.009738913,111.2583543,111.2765045,1.013596501,148.0966691,10.56417753,,2.046332632,1.28E-18,,,,,,
135706162,0.117302053,48.2111437,0,0,2.023547743,111.7167063,111.7350313,1.013596501,148.0966691,10.5032249,,2.048118123,1.27E-18,,,,,,
135933308,0.117302053,47.85923754,0,0,2.051624954,112.6429074,112.6615896,1.013596501,148.0966691,10.39945593,,2.051703852,1.27E-18,,,,,,
136160454,0.117302053,47.68328446,0,0,2.06589786,113.1108268,113.1296914,1.013596501,148.0966691,10.33915839,,2.053504177,1.27E-18,,,,,,
136387600,0.058651026,47.50733138,0,0,1.040360527,113.605944,113.6107075,1.006775298,296.1899621,10.27695404,,2.055401055,1.27E-18,,,,,,
136614746,0.058651026,47.3313783,0,0,1.047660374,114.0806889,114.0854994,1.006775298,296.1899621,10.21717053,,2.057212135,1.27E-18,,,,,,
136841892,0,46.97947214,0,0,0,115.0484834,115.0484834,1,#DIV/0!,10.11440613,,2.060880898,1.26E-18,,,,,,
137069038,0,46.80351906,0,0,8.79739E-15,115.5334483,115.5334483,1,#DIV/0!,10.05525887,,2.062707736,1.26E-18,,,,,,
137296184,0,46.62756598,0,0,0,116.0218667,116.0218667,1,#DIV/0!,9.996363518,,2.064539849,1.26E-18,,,,,,
137523330,-0.058651026,46.4516129,0,0,1.085415954,116.5052386,116.5102946,0.993270298,296.1899621,9.93844693,,2.066345453,1.26E-18,,,,,,
137750476,-0.058651026,46.27565982,0,0,1.093227286,117.0005847,117.005692,0.993270298,296.1899621,9.880051671,,2.068188032,1.26E-18,,,,,,
137977622,-0.117302053,46.09970674,0,0,2.201815974,117.4732989,117.4939316,0.986585884,148.0966691,9.824094593,,2.069939165,1.25E-18,,,,,,
138204768,-0.117302053,46.09970674,0,0,2.201815974,117.4732989,117.4939316,0.986585884,148.0966691,9.807948234,,2.069939165,1.25E-18,,,,,,
138431914,-0.175953079,45.92375367,0,0,3.325572243,117.931374,117.978254,0.979946455,98.73298842,9.753820838,,2.071629359,1.25E-18,,,,,,
138659060,-0.234604106,45.74780059,0,0,4.464280776,118.3742621,118.4584135,0.973351707,74.05171074,9.70140912,,2.073257285,1.25E-18,,,,,,
138886206,-0.293255132,45.74780059,0,0,5.576949875,118.2940254,118.4254146,0.966801339,59.24339427,9.69211216,,2.072962811,1.25E-18,,,,,,
139113352,-0.293255132,45.74780059,0,0,5.576949875,118.2940254,118.4254146,0.966801339,59.24339427,9.67628676,,2.072962811,1.24E-18,,,,,,
139340498,-0.351906158,45.92375367,0,0,6.639090118,117.693489,117.8805958,0.960295054,49.37155837,9.709806168,,2.070752437,1.24E-18,,,,,,
139567644,-0.410557185,45.92375367,0,0,7.738853,117.5792763,117.8336797,0.953832554,42.32056851,9.703419919,,2.070330783,1.24E-18,,,,,,
139794790,-0.410557185,46.09970674,0,0,7.683284781,117.0815682,117.3333988,0.953832554,42.32056851,9.728835033,,2.068488531,1.24E-18,,,,,,
140021936,-0.469208211,46.27565982,0,0,8.709491598,116.4588474,116.7840673,0.947413545,37.03260741,9.764989727,,2.066172487,1.24E-18,,,,,,
140249082,-0.469208211,46.62756598,0,0,8.586299249,115.4838552,115.8026137,0.947413545,37.03260741,9.831483517,,2.062521274,1.23E-18,,,,,,
140476228,-0.469208211,46.80351906,0,0,8.525739172,115.0014803,115.317079,0.947413545,37.03260741,9.856757869,,2.060703431,1.23E-18,,,,,,
140703374,-0.469208211,46.97947214,0,0,8.465856172,114.5224692,114.8349541,0.947413545,37.03260741,9.882006639,,2.058890703,1.23E-18,,,,,,
140930520,-0.469208211,47.3313783,0,0,8.348081555,113.5743903,113.8807824,0.947413545,37.03260741,9.948437772,,2.055280414,1.23E-18,,,,,,
141157666,-0.410557185,47.50733138,0,0,7.260692918,113.2240838,113.4566473,0.953832554,42.32056851,9.963159257,,2.053938815,1.23E-18,,,,,,
141384812,-0.410557185,47.68328446,0,0,7.210479821,112.756854,112.9871636,0.953832554,42.32056851,9.98837059,,2.05214295,1.22E-18,,,,,,
141611958,-0.351906158,47.68328446,0,0,6.185393457,112.8588975,113.0282701,0.960295054,49.37155837,9.963332531,,2.052535803,1.22E-18,,,,,,
141839104,-0.351906158,47.85923754,0,0,6.14275424,112.3937498,112.5614873,0.960295054,49.37155837,9.988544673,,2.050742161,1.22E-18,,,,,,
142066250,-0.293255132,47.85923754,0,0,5.122429166,112.4792801,112.5958602,0.966801339,59.24339427,9.964991007,,2.051072528,1.22E-18,,,,,,
142293396,-0.293255132,47.85923754,0,0,5.122429166,112.4792801,112.5958602,0.966801339,59.24339427,9.949083678,,2.051072528,1.22E-18,,,,,,
142520542,-0.293255132,47.68328446,0,0,5.158013161,112.9453784,113.0630957,0.966801339,59.24339427,9.892235028,,2.052868465,1.21E-18,,,,,,
142747688,-0.234604106,47.68328446,0,0,4.128716648,113.0162288,113.0916189,0.973351707,74.05171074,9.870302478,,2.053140811,1.21E-18,,,,,,
142974834,-0.175953079,47.68328446,0,0,3.097884137,113.0713928,113.1138221,0.979946455,98.73298842,9.849813638,,2.053352742,1.21E-18,,,,,,
143201980,-0.175953079,47.50733138,0,0,3.119518108,113.5421316,113.5849772,0.979946455,98.73298842,9.793417975,,2.055157043,1.21E-18,,,,,,
143429126,-0.117302053,47.3313783,0,0,2.09492391,114.0564827,114.0757202,0.986585884,148.0966691,9.7338137,,2.057119974,1.21E-18,,,,,,
143656272,-0.117302053,47.3313783,0,0,2.09492391,114.0564827,114.0757202,0.986585884,148.0966691,9.718422817,,2.057119974,1.20E-18,,,,,,
143883418,-0.117302053,47.15542522,0,0,2.109681838,114.5342925,114.5537207,0.986585884,148.0966691,9.662601582,,2.058935538,1.20E-18,,,,,,
144110564,-0.058651026,46.97947214,0,0,1.062507575,115.0402293,115.0451358,0.993270298,296.1899621,9.604943175,,2.060849739,1.20E-18,,,,,,
144337710,-0.058651026,46.80351906,0,0,1.070057412,115.5251005,115.5300561,0.993270298,296.1899621,9.549578229,,2.062676355,1.20E-18,,,,,,
144564856,-0.058651026,46.62756598,0,0,1.077693105,116.0134238,116.0184292,0.993270298,296.1899621,9.49444066,,2.064508244,1.20E-18,,,,,,
144792002,0,46.4516129,0,0,8.92367E-15,116.5137781,116.5137781,1,#DIV/0!,9.438837262,,2.066377285,1.19E-18,,,,,,
145019148,0,46.27565982,0,0,0,117.0092222,117.0092222,1,#DIV/0!,9.384149422,,2.068220093,1.19E-18,,,,,,
145246294,0,46.09970674,0,0,0,117.5082398,117.5082398,1,#DIV/0!,9.329684879,,2.070068321,1.19E-18,,,,,,
145473440,0,45.74780059,0,0,9.18505E-15,118.5171606,118.5171606,1,#DIV/0!,9.235818917,,2.073781238,1.19E-18,,,,,,
145700586,0.058651026,45.57184751,0,0,1.125384889,119.0181031,119.0234236,1.006775298,296.1899621,9.18260776,,2.075613024,1.19E-18,,,,,,
145927732,0.058651026,45.39589443,0,0,1.133659451,119.5317267,119.5371025,1.006775298,296.1899621,9.128918513,,2.077483193,1.19E-18,,,,,,
146154878,0.058651026,45.21994135,0,0,1.142031012,120.0491344,120.0545663,1.006775298,296.1899621,9.075446662,,2.079359033,1.18E-18,,,,,,
146382024,0.058651026,45.04398827,0,0,1.150501089,120.5703706,120.5758596,1.006775298,296.1899621,9.022190914,,2.081240596,1.18E-18,,,,,,
146609170,0.117302053,44.69208211,0,0,2.334986909,121.5957456,121.6181628,1.013596501,148.0966691,8.932249407,,2.08491838,1.18E-18,,,,,,
146836316,0.117302053,44.51612903,0,0,2.35252904,122.128398,122.151054,1.013596501,148.0966691,8.879534846,,2.08681666,1.18E-18,,,,,,
147063462,0.117302053,44.34017595,0,0,2.370280794,122.6650584,122.6879569,1.013596501,148.0966691,8.827032,,2.08872087,1.18E-18,,,,,,
147290608,0.117302053,44.16422287,0,0,2.388245515,123.2057746,123.2289195,1.013596501,148.0966691,8.774739616,,2.090631063,1.17E-18,,,,,,
147517754,0.117302053,43.98826979,0,0,2.406426612,123.7505954,123.7739906,1.013596501,148.0966691,8.722656451,,2.092547297,1.17E-18,,,,,,
147744900,0.117302053,43.63636364,0,0,2.443451925,124.8527495,124.8766572,1.013596501,148.0966691,8.632364042,,2.096398111,1.17E-18,,,,,,
147972046,0.117302053,43.46041056,0,0,2.462303311,125.4101842,125.4343543,1.013596501,148.0966691,8.580801816,,2.098332806,1.17E-18,,,,,,
148199192,0.117302053,43.28445748,0,0,2.481385417,125.9719264,125.9963631,1.013596501,148.0966691,8.529444539,,2.100273771,1.17E-18,,,,,,
148426338,0.117302053,43.1085044,0,0,2.500702016,126.5380288,126.5627364,1.013596501,148.0966691,8.478291005,,2.102221065,1.17E-18,,,,,,
148653484,0.117302053,42.93255132,0,0,2.520256955,127.108545,127.1335278,1.013596501,148.0966691,8.427340017,,2.104174747,1.16E-18,,,,,,
148880630,0.117302053,42.75659824,0,0,2.54005416,127.6835295,127.7087921,1.013596501,148.0966691,8.376590387,,2.106134879,1.16E-18,,,,,,
149107776,0.117302053,42.40469208,0,0,2.580391487,128.8471264,128.8729623,1.013596501,148.0966691,8.28829741,,2.110074737,1.16E-18,,,,,,
149334922,0.117302053,42.228739,0,0,2.600939878,129.4358523,129.4619819,1.013596501,148.0966691,8.238049346,,2.112054588,1.16E-18,,,,,,
149562068,0.117302053,42.05278592,0,0,2.621747076,130.0292738,130.055702,1.013596501,148.0966691,8.187998558,,2.114041137,1.16E-18,,,,,,
149789214,0.117302053,41.87683284,0,0,2.642817438,130.6274503,130.6541819,1.013596501,148.0966691,8.138143894,,2.11603445,1.15E-18,,,,,,
150016360,0.117302053,41.70087977,0,0,2.664155407,131.2304417,131.2574819,1.013596501,148.0966691,8.088484211,,2.118034591,1.15E-18,,,,,,
150243506,0.117302053,41.52492669,0,0,2.685765526,131.8383095,131.8656634,1.013596501,148.0966691,8.039018371,,2.120041626,1.15E-18,,,,,,
150470652,0.117302053,41.34897361,0,0,2.707652432,132.4511158,132.4787887,1.013596501,148.0966691,7.989745248,,2.122055621,1.15E-18,,,,,,
150697798,0.117302053,41.17302053,0,0,2.72982086,133.0689241,133.0969213,1.013596501,148.0966691,7.94066372,,2.124076645,1.15E-18,,,,,,
150924944,0.117302053,40.99706745,0,0,2.75227565,133.6917986,133.7201258,1.013596501,148.0966691,7.891772677,,2.126104766,1.15E-18,,,,,,
151152090,0.117302053,40.82111437,0,0,2.775021744,134.319805,134.3484676,1.013596501,148.0966691,7.843071012,,2.128140052,1.14E-18,,,,,,
151379236,0.117302053,40.64516129,0,0,2.798064192,134.9530098,134.9820137,1.013596501,148.0966691,7.794557629,,2.130182575,1.14E-18,,,,,,
151606382,0.117302053,40.46920821,0,0,2.821408153,135.5914809,135.6208319,1.013596501,148.0966691,7.746231438,,2.132232404,1.14E-18,,,,,,
151833528,0.117302053,40.29325513,0,0,2.845058901,136.2352874,136.2649914,1.013596501,148.0966691,7.698091357,,2.134289612,1.14E-18,,,,,,
152060674,0.117302053,40.11730205,0,0,2.869021824,136.8844993,136.9145625,1.013596501,148.0966691,7.650136311,,2.136354272,1.14E-18,,,,,,
152287820,0.117302053,39.94134897,0,0,2.893302429,137.5391881,137.5696168,1.013596501,148.0966691,7.602365233,,2.138426456,1.14E-18,,,,,,
152514966,0.117302053,39.76539589,0,0,2.917906346,138.1994265,138.2302271,1.013596501,148.0966691,7.554777063,,2.140506241,1.13E-18,,,,,,
152742112,0.117302053,39.58944282,0,0,2.942839329,138.8652886,138.8964675,1.013596501,148.0966691,7.507370748,,2.142593701,1.13E-18,,,,,,
152969258,0.117302053,39.41348974,0,0,2.968107262,139.5368495,139.5684135,1.013596501,148.0966691,7.460145243,,2.144688913,1.13E-18,,,,,,
153196404,0.117302053,39.23753666,0,0,2.993716159,140.214186,140.2461419,1.013596501,148.0966691,7.413099509,,2.146791955,1.13E-18,,,,,,
153423550,0.117302053,39.06158358,0,0,3.019672172,140.8973761,140.9297308,1.013596501,148.0966691,7.366232515,,2.148902906,1.13E-18,,,,,,
153650696,0.117302053,38.8856305,0,0,3.045981592,141.5864993,141.6192599,1.013596501,148.0966691,7.319543236,,2.151021844,1.13E-18,,,,,,
153877842,0.117302053,38.70967742,0,0,3.072650852,142.2816363,142.3148102,1.013596501,148.0966691,7.273030655,,2.153148851,1.12E-18,,,,,,
154104988,0.117302053,38.53372434,0,0,3.099686532,142.9828696,143.0164642,1.013596501,148.0966691,7.226693762,,2.155284009,1.12E-18,,,,,,
154332134,0.175953079,38.35777126,0,0,4.688346302,143.6144691,143.6909751,1.020463919,98.73298842,7.184322146,,2.157198197,1.12E-18,,,,,,
154559280,0.117302053,38.18181818,0,0,3.154884238,144.4039619,144.4384211,1.013596501,148.0966691,7.134543029,,2.159579109,1.12E-18,,,,,,
154786426,0.117302053,38.0058651,0,0,3.183060197,145.1239933,145.1588967,1.013596501,148.0966691,7.088727203,,2.16173922,1.12E-18,,,,,,
155013572,0.117302053,37.82991202,0,0,3.211630454,145.8504658,145.8858216,1.013596501,148.0966691,7.04308309,,2.16390782,1.12E-18,,,,,,
155240718,0.175953079,37.65395894,0,0,4.858430425,146.5033235,146.5838604,1.020463919,98.73298842,7.001437828,,2.165847477,1.11E-18,,,,,,
155467864,0.175953079,37.47800587,0,0,4.902455447,147.2418163,147.3234079,1.020463919,98.73298842,6.956143916,,2.168031166,1.11E-18,,,,,,
155695010,0.175953079,37.30205279,0,0,4.947104804,147.9870045,148.0696706,1.020463919,98.73298842,6.911018937,,2.17022358,1.11E-18,,,,,,
155922156,0.175953079,37.12609971,0,0,4.992390336,148.7389832,148.8227439,1.020463919,98.73298842,6.866061934,,2.172424808,1.11E-18,,,,,,
156149302,0.175953079,36.95014663,0,0,5.038324168,149.497849,149.5827249,1.020463919,98.73298842,6.82127196,,2.174634944,1.11E-18,,,,,,
156376448,0.175953079,36.77419355,0,0,5.084918711,150.2637005,150.3497127,1.020463919,98.73298842,6.77664807,,2.17685408,1.11E-18,,,,,,
156603594,0.175953079,36.59824047,0,0,5.132186678,151.0366382,151.1238082,1.020463919,98.73298842,6.732189328,,2.17908231,1.10E-18,,,,,,
156830740,0.175953079,36.42228739,0,0,5.180141088,151.8167644,151.9051145,1.020463919,98.73298842,6.687894805,,2.181319731,1.10E-18,,,,,,
157057886,0.175953079,36.24633431,0,0,5.228795275,152.6041835,152.6937363,1.020463919,98.73298842,6.643763575,,2.183566439,1.10E-18,,,,,,
157285032,0.175953079,36.07038123,0,0,5.2781629,153.3990018,153.4897807,1.020463919,98.73298842,6.599794721,,2.185822534,1.10E-18,,,,,,
157512178,0.175953079,35.89442815,0,0,5.328257958,154.201328,154.2933566,1.020463919,98.73298842,6.555987331,,2.188088114,1.10E-18,,,,,,
157739324,0.175953079,35.71847507,0,0,5.37909479,155.0112724,155.1045752,1.020463919,98.73298842,6.5123405,,2.190363281,1.10E-18,,,,,,
157966470,0.175953079,35.54252199,0,0,5.43068809,155.828948,155.9235499,1.020463919,98.73298842,6.468853328,,2.192648139,1.10E-18,,,,,,
158193616,0.175953079,35.36656891,0,0,5.483052921,156.6544697,156.7503963,1.020463919,98.73298842,6.425524921,,2.194942791,1.09E-18,,,,,,
158420762,0.175953079,35.19061584,0,0,5.536204718,157.4879547,157.5852323,1.020463919,98.73298842,6.382354392,,2.197247343,1.09E-18,,,,,,
158647908,0.175953079,35.01466276,0,0,5.590159308,158.3295228,158.4281782,1.020463919,98.73298842,6.339340858,,2.199561903,1.09E-18,,,,,,
158875054,0.175953079,34.83870968,0,0,5.644932916,159.1792959,159.2793568,1.020463919,98.73298842,6.296483445,,2.201886579,1.09E-18,,,,,,
159102200,0.175953079,34.6627566,0,0,5.70054218,160.0373985,160.1388932,1.020463919,98.73298842,6.253781282,,2.204221483,1.09E-18,,,,,,
159329346,0.175953079,34.48680352,0,0,5.757004161,160.9039577,161.0069151,1.020463919,98.73298842,6.211233504,,2.206566726,1.09E-18,,,,,,
159556492,0.175953079,34.31085044,0,0,5.814336359,161.7791031,161.8835529,1.020463919,98.73298842,6.168839254,,2.208922423,1.08E-18,,,,,,
159783638,0.175953079,34.31085044,0,0,5.814336359,161.7791031,161.8835529,1.020463919,98.73298842,6.160069725,,2.208922423,1.08E-18,,,,,,
160010784,0.175953079,34.13489736,0,0,5.872556724,162.6629669,162.7689396,1.020463919,98.73298842,6.117900562,,2.211288689,1.08E-18,,,,,,
160237930,0.175953079,33.95894428,0,0,5.931683672,163.5556841,163.6632111,1.020463919,98.73298842,6.075882806,,2.213665642,1.08E-18,,,,,,
160465076,0.234604106,33.7829912,0,0,7.981871021,164.3022803,164.4960473,1.027377867,74.05171074,6.039712126,,2.215643591,1.08E-18,,,,,,
160692222,0.175953079,33.60703812,0,0,6.052733395,165.3682328,165.4789655,1.020463919,98.73298842,5.992298163,,2.218452085,1.08E-18,,,,,,
160919368,0.175953079,33.43108504,0,0,6.11469546,166.2883486,166.4007343,1.020463919,98.73298842,5.950729616,,2.22086182,1.08E-18,,,,,,
161146514,0.175953079,33.25513196,0,0,6.177642722,167.2178865,167.33196,1.020463919,98.73298842,5.909309153,,2.22328273,1.07E-18,,,,,,
161373660,0.175953079,33.07917889,0,0,6.241596151,168.1569961,168.272793,1.020463919,98.73298842,5.868035958,,2.225714941,1.07E-18,,,,,,
161600806,0.175953079,32.90322581,0,0,6.306577279,169.1058305,169.2233874,1.020463919,98.73298842,5.82690922,,2.228158582,1.07E-18,,,,,,
161827952,0.175953079,32.72727273,0,0,6.372608216,170.0645457,170.1839001,1.020463919,98.73298842,5.785928132,,2.230613783,1.07E-18,,,,,,
162055098,0.175953079,32.55131965,0,0,6.43971167,171.0333014,171.1544918,1.020463919,98.73298842,5.745091893,,2.233080679,1.07E-18,,,,,,
162282244,0.175953079,32.37536657,0,0,6.507910967,172.0122604,172.1353265,1.020463919,98.73298842,5.704399709,,2.235559403,1.07E-18,,,,,,
162509390,0.175953079,32.37536657,0,0,6.507910967,172.0122604,172.1353265,1.020463919,98.73298842,5.696426437,,2.235559403,1.06E-18,,,,,,
162736536,0.175953079,32.19941349,0,0,6.577230068,173.0015892,173.1265717,1.020463919,98.73298842,5.655945243,,2.238050093,1.06E-18,,,,,,
162963682,0.175953079,32.02346041,0,0,6.647693596,174.0014581,174.1283987,1.020463919,98.73298842,5.61560614,,2.240552888,1.06E-18,,,,,,
163190828,0.175953079,31.84750733,0,0,6.71932685,175.0120408,175.1409826,1.020463919,98.73298842,5.57540835,,2.243067929,1.06E-18,,,,,,
163417974,0.175953079,31.67155425,0,0,6.792155836,176.0335151,176.1645022,1.020463919,98.73298842,5.535351102,,2.245595361,1.06E-18,,,,,,
163645120,0.175953079,31.67155425,0,0,6.792155836,176.0335151,176.1645022,1.020463919,98.73298842,5.527667813,,2.245595361,1.06E-18,,,,,,
163872266,0.175953079,31.49560117,0,0,6.866207283,177.0660627,177.1991404,1.020463919,98.73298842,5.487816319,,2.24813533,1.06E-18,,,,,,
164099412,0.175953079,31.31964809,0,0,6.941508674,178.1098693,178.2450843,1.020463919,98.73298842,5.448103463,,2.250687985,1.05E-18,,,,,,
164326558,0.175953079,31.14369501,0,0,7.018088266,179.1651246,179.3025249,1.020463919,98.73298842,5.408528489,,2.253253476,1.05E-18,,,,,,
164553704,0.175953079,30.96774194,0,0,7.095975119,180.232023,180.3716579,1.020463919,98.73298842,5.369090648,,2.255831957,1.05E-18,,,,,,
164780850,0.117302053,30.79178886,0,0,4.7871499,181.4572874,181.520423,1.013596501,148.0966691,5.325485457,,2.258774414,1.05E-18,,,,,,
165007996,0.117302053,30.79178886,0,0,4.7871499,181.4572874,181.520423,1.013596501,148.0966691,5.318154523,,2.258774414,1.05E-18,,,,,,
165235142,0.117302053,30.4398827,0,0,4.895711927,183.6562451,183.7214858,1.013596501,148.0966691,5.247255815,,2.264005701,1.05E-18,,,,,,
165462288,0.117302053,30.4398827,0,0,4.895711927,183.6562451,183.7214858,1.013596501,148.0966691,5.240052402,,2.264005701,1.05E-18,,,,,,
165689434,0.117302053,30.26392962,0,0,4.951418,184.7744052,184.8407351,1.013596501,148.0966691,5.201202097,,2.266641813,1.04E-18,,,,,,
165916580,0.117302053,30.08797654,0,0,5.00810381,185.9053102,185.9727546,1.013596501,148.0966691,5.162484658,,2.269291795,1.04E-18,,,,,,
